Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,frequency_score,repeat_buyer_flag,subscription_flag,satisfaction_flag,promo_dependency_score,discount_sensitivity_segment,avg_spend_per_visit,spending_velocity_score,customer_lifetime_value_score,customer_lifetime_value_proxy,value_tier,value_tier_numeric,normalized_frequency_score,customer_engagement_score,low_frequency_risk,retention_risk_score,loyalty_score_v1,normalized_clv,loyalty_score_v2,normalized_spending_velocity,normalized_avg_spend,normalized_retention_risk,loyalty_segment,cluster,customer_segment,promo_revenue
3541,24,female,shorts,clothing,95,nevada,m,magenta,spring,4.6,no,free shipping,no,no,5,bank transfer,weekly,7,0,0,1,0.0,organic,15.833333333333334,665,3990,3990,medium,2,1.0,0.55,0.0,0.1,0.7875,0.1113850863021851,0.473690662558706,0.9485294117647058,0.3144340187662208,0.1,Loyal,0,Loyal High-Value,0
3542,59,female,blouse,clothing,66,virginia,m,olive,winter,4.0,no,next day air,no,no,22,paypal,annually,1,1,0,1,0.0,organic,2.869565217391304,66,1518,1518,low,1,0.0,0.35,1.0,0.3,0.5875,0.0413230167502763,0.2029924676273026,0.0676470588235294,0.0504483234525679,0.3,At-Risk,3,Dormant Organic,0
3543,62,female,coat,outerwear,28,idaho,s,olive,spring,4.2,no,express,no,no,5,venmo,weekly,7,0,0,1,0.0,organic,4.666666666666667,196,1176,1176,low,1,1.0,0.55,0.0,0.1,0.7875,0.0316299634384831,0.3078351930858221,0.2588235294117647,0.0870433220203633,0.1,Growth,0,Loyal High-Value,0
3544,58,female,hat,accessories,83,colorado,m,blue,winter,4.1,no,standard,no,no,18,paypal,every 3 months,2,1,0,1,0.0,organic,4.368421052631579,166,3154,3154,medium,2,0.1666666666666666,0.4083333333333333,0.8333333333333334,0.25,0.6437499999999999,0.0876909559844684,0.2677996777318188,0.2147058823529411,0.0809700433955721,0.25,Growth,3,Dormant Organic,0
3545,64,female,socks,clothing,55,wisconsin,xl,charcoal,fall,3.6,no,2-day shipping,no,no,42,cash,every 3 months,2,1,0,0,0.0,organic,1.2790697674418603,110,4730,4730,high,3,0.1666666666666666,0.2083333333333333,0.8333333333333334,0.45,0.44375,0.1323583595499249,0.1969626807444345,0.1323529411764706,0.0180605143300199,0.45,At-Risk,3,Dormant Organic,0
3546,48,female,sandals,footwear,28,connecticut,m,yellow,spring,3.7,no,2-day shipping,no,no,22,debit card,annually,1,1,0,0,0.0,organic,1.2173913043478262,28,644,644,low,1,0.0,0.15,1.0,0.5,0.3874999999999999,0.016551880509027,0.11314609935463,0.0117647058823529,0.0168045344466916,0.5000000000000001,At-Risk,3,Dormant Organic,0
3547,60,female,scarf,accessories,79,kansas,m,violet,summer,3.6,no,free shipping,no,no,37,bank transfer,bi-weekly,6,1,0,0,0.0,organic,2.0789473684210527,474,18012,18012,premium,4,0.8333333333333334,0.4416666666666666,0.1666666666666666,0.25,0.66875,0.508800272085707,0.5124428403280366,0.6676470588235294,0.0343486986582047,0.25,Loyal,0,Loyal High-Value,0
3548,52,female,scarf,accessories,31,pennsylvania,l,magenta,summer,3.8,no,standard,no,no,23,credit card,annually,1,1,0,0,0.0,organic,1.2916666666666667,31,744,744,low,1,0.0,0.15,1.0,0.5,0.3874999999999999,0.0193861066235864,0.1150204314359022,0.0161764705882352,0.018317029347175,0.5000000000000001,At-Risk,3,Dormant Organic,0
3549,63,female,blouse,clothing,37,utah,m,red,fall,3.0,no,standard,no,no,47,debit card,fortnightly,5,1,0,0,0.0,organic,0.7708333333333334,185,8880,8880,premium,4,0.6666666666666666,0.3833333333333333,0.3333333333333333,0.3,0.6124999999999999,0.2499787433041408,0.3176886385878218,0.2426470588235294,0.0077111199840287,0.3000000000000001,Growth,0,Loyal High-Value,0
3550,44,female,t-shirt,clothing,34,oregon,m,cyan,summer,3.4,no,2-day shipping,no,no,11,bank transfer,fortnightly,5,1,0,0,0.0,organic,2.833333333333333,170,2040,2040,medium,2,0.6666666666666666,0.3833333333333333,0.3333333333333333,0.3,0.6124999999999999,0.0561176770682765,0.2454255006993869,0.2205882352941176,0.0497105210620882,0.3000000000000001,Growth,3,Dormant Organic,0
3551,63,female,shoes,footwear,74,west virginia,s,orange,winter,4.8,no,standard,no,no,32,cash,weekly,7,1,0,1,0.0,organic,2.242424242424242,518,17094,17094,premium,4,1.0,0.7000000000000001,0.0,0.0,0.925,0.4827820763540515,0.6054443149592121,0.7323529411764705,0.0376776348028094,0.0,Loyal,0,Loyal High-Value,0
3552,66,female,gloves,accessories,31,montana,l,black,spring,2.6,no,store pickup,no,no,20,venmo,weekly,7,1,0,0,0.0,organic,1.4761904761904765,217,4557,4557,high,3,1.0,0.5,0.0,0.2,0.725,0.1274551483717371,0.3225504784006962,0.2897058823529412,0.0220745515215469,0.2,Growth,0,Loyal High-Value,0
3553,22,female,sunglasses,accessories,66,kentucky,m,blue,winter,2.9,no,next day air,no,no,3,paypal,quarterly,3,0,0,0,0.0,organic,16.5,198,792,792,low,1,0.3333333333333333,0.1166666666666666,0.6666666666666667,0.5,0.3625,0.0207465351585749,0.1579475618153051,0.2617647058823529,0.3280095827510481,0.5000000000000001,At-Risk,3,Dormant Organic,0
3554,62,female,shoes,footwear,99,minnesota,m,charcoal,spring,4.9,no,free shipping,no,no,32,bank transfer,weekly,7,1,0,1,0.0,organic,3.0,693,22869,22869,premium,4,1.0,0.7000000000000001,0.0,0.0,0.925,0.646458634469858,0.7142016985350386,0.9897058823529412,0.053104412058295,0.0,Loyal,0,Loyal High-Value,0
3555,39,female,dress,clothing,55,louisiana,m,indigo,spring,5.0,no,free shipping,no,no,5,credit card,fortnightly,5,0,0,1,0.0,organic,9.166666666666666,275,1650,1650,low,1,0.6666666666666666,0.4333333333333333,0.3333333333333333,0.2,0.675,0.0450641952214947,0.2974391349941898,0.375,0.1786783789179476,0.2,Growth,0,Loyal High-Value,0
3556,25,female,blouse,clothing,23,delaware,l,silver,spring,4.6,no,next day air,no,no,45,cash,quarterly,3,1,0,1,0.0,organic,0.5,69,3174,3174,medium,2,0.3333333333333333,0.4666666666666667,0.6666666666666667,0.2,0.7,0.0882578012073803,0.2586353284617987,0.0720588235294117,0.0021960471151926,0.2,Growth,3,Dormant Organic,0
3557,70,female,sweater,clothing,88,arizona,m,brown,fall,4.2,no,express,no,no,43,cash,bi-weekly,6,1,0,1,0.0,organic,2.0,528,23232,23232,premium,4,0.8333333333333334,0.6416666666666667,0.1666666666666666,0.0499999999999999,0.86875,0.6567468752657087,0.6501065043822137,0.7470588235294118,0.0327410660810541,0.0499999999999999,Loyal,0,Loyal High-Value,0
3558,52,female,jacket,outerwear,26,nevada,m,peach,summer,4.9,no,next day air,no,no,1,paypal,every 3 months,2,0,0,1,0.0,organic,13.0,52,104,104,low,1,0.1666666666666666,0.2583333333333333,0.8333333333333334,0.35,0.50625,0.0012470594904061,0.1590149021941911,0.0470588235294117,0.2567378718307047,0.35,At-Risk,3,Dormant Organic,0
3559,68,female,backpack,accessories,94,alaska,l,magenta,summer,4.8,no,standard,no,no,9,venmo,quarterly,3,1,0,1,0.0,organic,9.4,282,2820,2820,medium,2,0.3333333333333333,0.4666666666666667,0.6666666666666667,0.2,0.7,0.0782246407618399,0.3177707811293891,0.3852941176470588,0.1834298263126372,0.2,Growth,3,Dormant Organic,0
3560,18,female,shorts,clothing,25,utah,m,beige,fall,3.0,no,next day air,no,no,13,venmo,every 3 months,2,1,0,0,0.0,organic,1.7857142857142858,50,700,700,low,1,0.1666666666666666,0.2083333333333333,0.8333333333333334,0.45,0.44375,0.0181390471331802,0.1393388625750444,0.0441176470588235,0.0283774919430738,0.45,At-Risk,3,Dormant Organic,0
3561,18,female,socks,clothing,96,kansas,xl,violet,fall,3.5,no,express,no,no,5,credit card,annually,1,0,0,0,0.0,organic,16.0,96,576,576,low,1,0.0,0.0,1.0,0.6,0.25,0.0146246067511266,0.0874715535393649,0.1117647058823529,0.3178279097624276,0.6000000000000001,At-Risk,3,Dormant Organic,0
3562,63,female,sneakers,footwear,29,north carolina,l,black,spring,3.4,no,standard,no,no,39,credit card,fortnightly,5,1,0,0,0.0,organic,0.725,145,5800,5800,high,3,0.6666666666666666,0.3833333333333333,0.3333333333333333,0.3,0.6124999999999999,0.1626845789757106,0.2753709751905183,0.1838235294117647,0.0067777999600718,0.3000000000000001,Growth,0,Loyal High-Value,0
3563,47,female,sneakers,footwear,36,maryland,m,cyan,winter,3.4,no,free shipping,no,no,7,bank transfer,weekly,7,1,0,0,0.0,organic,4.5,252,2016,2016,medium,2,1.0,0.5,0.0,0.2,0.725,0.0554374628007822,0.3076384060979208,0.3411764705882353,0.0836494310241565,0.2,Growth,0,Loyal High-Value,0
3564,43,female,blouse,clothing,90,maine,m,green,summer,4.9,no,standard,no,no,8,credit card,every 3 months,2,1,0,1,0.0,organic,10.0,180,1620,1620,low,1,0.1666666666666666,0.4083333333333333,0.8333333333333334,0.25,0.6437499999999999,0.0442139273871269,0.2567003647815729,0.2352941176470588,0.1956478338989818,0.25,Growth,3,Dormant Organic,0
3565,60,female,gloves,accessories,38,illinois,s,brown,summer,4.4,no,free shipping,no,no,40,venmo,annually,1,1,0,1,0.0,organic,0.926829268292683,38,1558,1558,low,1,0.0,0.35,1.0,0.3,0.5875,0.0424567071961001,0.1951539651656938,0.0264705882352941,0.0108877191786491,0.3,At-Risk,3,Dormant Organic,0
3566,49,female,handbag,accessories,52,pennsylvania,s,gray,spring,4.2,no,store pickup,no,no,35,paypal,monthly,4,1,0,1,0.0,organic,1.4444444444444444,208,7488,7488,high,3,0.5,0.525,0.5,0.15,0.75625,0.2105263157894736,0.3614783281733746,0.2764705882352941,0.021428096093698,0.15,Growth,0,Loyal High-Value,0
3567,28,female,jeans,clothing,88,alaska,s,orange,spring,3.1,no,next day air,no,no,14,venmo,monthly,4,1,0,0,0.0,organic,5.866666666666666,352,5280,5280,high,3,0.5,0.3249999999999999,0.5,0.35,0.55625,0.1479466031800017,0.31192836993653,0.488235294117647,0.1114793371930524,0.35,Growth,3,Dormant Organic,0
3568,32,female,scarf,accessories,56,new mexico,s,silver,summer,4.0,no,next day air,no,no,26,credit card,monthly,4,1,0,1,0.0,organic,2.074074074074074,224,6048,6048,high,3,0.5,0.525,0.5,0.15,0.75625,0.169713459739818,0.3518997109089363,0.3,0.0342494620793682,0.15,Growth,0,Loyal High-Value,0
3569,29,female,sandals,footwear,71,arkansas,m,purple,spring,4.8,no,next day air,no,no,14,paypal,quarterly,3,1,0,1,0.0,organic,4.733333333333333,213,3195,3195,medium,2,0.3333333333333333,0.4666666666666667,0.6666666666666667,0.2,0.7,0.0888529886914378,0.3011965852576895,0.2838235294117647,0.088400878418846,0.2,Growth,3,Dormant Organic,0
3570,35,female,sandals,footwear,94,alaska,m,olive,fall,3.3,no,express,no,no,9,bank transfer,fortnightly,5,1,0,0,0.0,organic,9.4,470,4700,4700,high,3,0.6666666666666666,0.3833333333333333,0.3333333333333333,0.3,0.6124999999999999,0.131508091715557,0.3600474399435822,0.6617647058823529,0.1834298263126372,0.3000000000000001,Growth,0,Loyal High-Value,0
3571,23,female,dress,clothing,97,louisiana,xl,teal,winter,4.7,no,standard,no,no,32,debit card,annually,1,1,0,1,0.0,organic,2.9393939393939394,97,3201,3201,medium,2,0.0,0.35,1.0,0.3,0.5875,0.0890230422583113,0.2288051236139384,0.113235294117647,0.0518702698778562,0.3,Growth,3,Dormant Organic,0
3572,70,female,skirt,clothing,27,north dakota,m,white,summer,3.2,no,standard,no,no,15,bank transfer,every 3 months,2,1,0,0,0.0,organic,1.6875,54,864,864,low,1,0.1666666666666666,0.2083333333333333,0.8333333333333334,0.45,0.44375,0.0227871779610577,0.1421421789530368,0.05,0.0263775204631663,0.45,At-Risk,3,Dormant Organic,0
3573,23,female,shorts,clothing,28,rhode island,m,black,spring,5.0,no,standard,no,no,25,credit card,monthly,4,1,0,1,0.0,organic,1.0769230769230769,112,2912,2912,medium,2,0.5,0.525,0.5,0.15,0.75625,0.0808321287872346,0.2878500686049439,0.1352941176470588,0.0139441313328316,0.15,Growth,0,Loyal High-Value,0
3574,43,female,jeans,clothing,67,connecticut,l,maroon,fall,4.9,no,free shipping,no,no,27,paypal,monthly,4,1,0,1,0.0,organic,2.392857142857143,268,7504,7504,high,3,0.5,0.525,0.5,0.15,0.75625,0.2109797919678032,0.3792841036593193,0.3647058823529411,0.0407409520006844,0.15,Growth,0,Loyal High-Value,0
3575,29,female,socks,clothing,70,new york,m,cyan,fall,4.9,no,express,no,no,39,bank transfer,quarterly,3,1,0,1,0.0,organic,1.75,210,8400,8400,high,3,0.3333333333333333,0.4666666666666667,0.6666666666666667,0.2,0.7,0.2363744579542556,0.3519467465584993,0.2794117647058823,0.0276502295867438,0.2,Growth,0,Loyal High-Value,0
3576,61,female,coat,outerwear,95,kentucky,m,violet,fall,3.7,no,express,no,no,49,venmo,bi-weekly,6,1,0,0,0.0,organic,1.9,570,28500,28500,premium,4,0.8333333333333334,0.4416666666666666,0.1666666666666666,0.25,0.66875,0.8060539069806989,0.6447169066589309,0.8088235294117647,0.03070473148333,0.25,Loyal,0,Loyal High-Value,0
3577,29,female,boots,footwear,24,maine,l,yellow,spring,3.0,no,express,no,no,12,venmo,bi-weekly,6,1,0,0,0.0,organic,1.8461538461538465,144,1872,1872,medium,2,0.8333333333333334,0.4416666666666666,0.1666666666666666,0.25,0.66875,0.0513561771958166,0.2552785835871632,0.1823529411764705,0.029608243623017,0.25,Growth,0,Loyal High-Value,0
3578,66,female,belt,accessories,35,missouri,s,yellow,winter,2.6,no,standard,no,no,13,bank transfer,weekly,7,1,0,0,0.0,organic,2.5,245,3430,3430,medium,2,1.0,0.5,0.0,0.2,0.725,0.0955134200606524,0.3196061676094636,0.3308823529411764,0.0429227390696745,0.2,Growth,0,Loyal High-Value,0
3579,46,female,shoes,footwear,22,georgia,l,olive,winter,2.6,no,standard,no,no,22,bank transfer,quarterly,3,1,0,0,0.0,organic,0.9565217391304348,66,1518,1518,low,1,0.3333333333333333,0.2666666666666666,0.6666666666666667,0.4,0.5,0.0413230167502763,0.1713258009606359,0.0676470588235294,0.0114923572352374,0.4000000000000001,At-Risk,3,Dormant Organic,0
3580,34,female,scarf,accessories,66,arizona,l,olive,fall,4.8,no,standard,no,no,19,credit card,every 3 months,2,1,0,1,0.0,organic,3.3,132,2640,2640,medium,2,0.1666666666666666,0.4083333333333333,0.8333333333333334,0.25,0.6437499999999999,0.073123033755633,0.2527009049517265,0.1647058823529411,0.0592134158514673,0.25,Growth,3,Dormant Organic,0
3581,51,female,blouse,clothing,83,new hampshire,m,magenta,summer,3.2,no,2-day shipping,no,no,3,cash,bi-weekly,6,0,0,0,0.0,organic,20.75,498,1992,1992,medium,2,0.8333333333333334,0.2916666666666667,0.1666666666666666,0.35,0.53125,0.0547572485332879,0.3155866056141018,0.7029411764705882,0.4145538031543222,0.35,Growth,3,Dormant Organic,0
3582,26,female,dress,clothing,95,georgia,m,orange,fall,4.9,no,next day air,no,no,50,credit card,weekly,7,1,0,1,0.0,organic,1.862745098039216,665,33915,33915,premium,4,1.0,0.7000000000000001,0.0,0.0,0.925,0.9595272510840916,0.8155404202323733,0.9485294117647058,0.0299460970253543,0.0,Loyal,0,Loyal High-Value,0
3583,23,female,shorts,clothing,41,california,s,beige,summer,3.4,no,2-day shipping,no,no,15,paypal,annually,1,1,0,0,0.0,organic,2.5625,41,656,656,low,1,0.0,0.15,1.0,0.5,0.3874999999999999,0.0168919876427741,0.1170886662632062,0.0308823529411764,0.0441954481932521,0.5000000000000001,At-Risk,3,Dormant Organic,0
3584,52,female,blouse,clothing,77,arizona,l,brown,summer,2.7,no,store pickup,no,no,44,credit card,every 3 months,2,1,0,0,0.0,organic,1.711111111111111,154,6930,6930,high,3,0.1666666666666666,0.2083333333333333,0.8333333333333334,0.45,0.44375,0.1947113340702321,0.2317273982971302,0.1970588235294117,0.0268583216876289,0.45,Growth,3,Dormant Organic,0
3585,39,female,sneakers,footwear,52,florida,l,indigo,fall,4.8,no,express,no,no,48,debit card,monthly,4,1,0,1,0.0,organic,1.0612244897959184,208,10192,10192,premium,4,0.5,0.525,0.5,0.15,0.75625,0.2871637899271604,0.388301444121565,0.2764705882352941,0.0136244555718074,0.15,Growth,0,Loyal High-Value,0
3586,39,female,gloves,accessories,41,new york,xl,gray,winter,4.1,no,standard,no,no,4,venmo,bi-weekly,6,0,0,1,0.0,organic,8.2,246,1230,1230,low,1,0.8333333333333334,0.4916666666666667,0.1666666666666666,0.15,0.7312500000000001,0.0331604455403452,0.3039100775077483,0.3323529411764706,0.158993811139948,0.15,Growth,0,Loyal High-Value,0
3587,33,female,hoodie,clothing,28,idaho,m,yellow,winter,4.6,no,store pickup,no,no,12,paypal,bi-weekly,6,1,0,1,0.0,organic,2.1538461538461537,168,2184,2184,medium,2,0.8333333333333334,0.6416666666666667,0.1666666666666666,0.0499999999999999,0.86875,0.060198962673242,0.335432382033674,0.2176470588235294,0.0358738885390911,0.0499999999999999,Growth,0,Loyal High-Value,0
3588,33,female,sweater,clothing,90,virginia,s,violet,summer,4.4,no,standard,no,no,33,debit card,annually,1,1,0,1,0.0,organic,2.647058823529412,90,3060,3060,medium,2,0.0,0.35,1.0,0.3,0.5875,0.0850267834367825,0.2253476094969915,0.1029411764705882,0.04591734877221,0.3,Growth,3,Dormant Organic,0
3589,23,female,sunglasses,accessories,55,michigan,m,magenta,spring,3.5,no,2-day shipping,no,no,40,cash,annually,1,1,0,0,0.0,organic,1.3414634146341464,55,2255,2255,medium,2,0.0,0.15,1.0,0.5,0.3874999999999999,0.0622112632145792,0.1370680597721615,0.0514705882352941,0.0193310577545783,0.5000000000000001,At-Risk,3,Dormant Organic,0
3590,31,female,belt,accessories,73,new hampshire,m,blue,spring,4.8,no,next day air,no,no,38,cash,every 3 months,2,1,0,1,0.0,organic,1.871794871794872,146,5694,5694,high,3,0.1666666666666666,0.4083333333333333,0.8333333333333334,0.25,0.6437499999999999,0.1596802992942777,0.2871135949490756,0.1852941176470588,0.0301303806993565,0.25,Growth,3,Dormant Organic,0
3591,27,female,dress,clothing,87,south dakota,m,gray,fall,2.9,no,2-day shipping,no,no,19,venmo,every 3 months,2,1,0,0,0.0,organic,4.35,174,3480,3480,medium,2,0.1666666666666666,0.2083333333333333,0.8333333333333334,0.45,0.44375,0.0969305331179321,0.2033864709050017,0.2264705882352941,0.0805949291275703,0.45,At-Risk,3,Dormant Organic,0
3592,48,female,jacket,outerwear,89,south dakota,m,gold,winter,3.2,no,2-day shipping,no,no,38,bank transfer,quarterly,3,1,0,0,0.0,organic,2.282051282051282,267,10413,10413,premium,4,0.3333333333333333,0.2666666666666666,0.6666666666666667,0.4,0.5,0.2934274296403367,0.3186799925309805,0.363235294117647,0.0384845739207887,0.4000000000000001,Growth,3,Dormant Organic,0
3593,61,female,boots,footwear,82,new jersey,l,lavender,spring,4.4,no,2-day shipping,no,no,18,venmo,fortnightly,5,1,0,1,0.0,organic,4.315789473684211,410,7790,7790,high,3,0.6666666666666666,0.5833333333333334,0.3333333333333333,0.1,0.8125,0.2190856786554431,0.4430525365490129,0.5735294117647058,0.0798982883441384,0.1,Loyal,0,Loyal High-Value,0
3594,63,female,sandals,footwear,80,wyoming,m,black,spring,4.6,no,next day air,no,no,24,paypal,monthly,4,1,0,1,0.0,organic,3.2,320,8000,8000,high,3,0.5,0.525,0.5,0.15,0.75625,0.2250375534960179,0.3994984378412533,0.4411764705882353,0.0571770812537432,0.15,Growth,0,Loyal High-Value,0
3595,19,female,scarf,accessories,87,alabama,l,charcoal,summer,2.6,no,2-day shipping,no,no,29,venmo,quarterly,3,1,0,0,0.0,organic,2.9,261,7830,7830,high,3,0.3333333333333333,0.2666666666666666,0.6666666666666667,0.4,0.5,0.2202193691012669,0.2912924654599532,0.3544117647058823,0.0510680774605709,0.4000000000000001,Growth,3,Dormant Organic,0
3596,21,female,blouse,clothing,41,south dakota,m,violet,spring,3.1,no,store pickup,no,no,14,paypal,annually,1,1,0,0,0.0,organic,2.7333333333333334,41,615,615,low,1,0.0,0.15,1.0,0.5,0.3874999999999999,0.0157299549358047,0.1166819548157669,0.0308823529411764,0.0476741864643641,0.5000000000000001,At-Risk,3,Dormant Organic,0
3597,28,female,hoodie,clothing,83,south carolina,m,charcoal,spring,4.3,no,standard,no,no,44,cash,fortnightly,5,1,0,1,0.0,organic,1.8444444444444448,415,18675,18675,premium,4,0.6666666666666666,0.5833333333333334,0.3333333333333333,0.1,0.8125,0.5275911912252359,0.5525000541837346,0.5808823529411765,0.0295734344845944,0.1,Loyal,0,Loyal High-Value,0
3598,29,female,sunglasses,accessories,71,new mexico,m,maroon,summer,3.1,no,standard,no,no,18,bank transfer,quarterly,3,1,0,0,0.0,organic,3.736842105263158,213,4047,4047,medium,2,0.3333333333333333,0.2666666666666666,0.6666666666666667,0.4,0.5,0.113000595187484,0.2396482475313057,0.2838235294117647,0.0681089827783673,0.4000000000000001,Growth,3,Dormant Organic,0
3599,23,female,hoodie,clothing,76,connecticut,xl,purple,spring,4.6,no,store pickup,no,no,19,bank transfer,bi-weekly,6,1,0,1,0.0,organic,3.8,456,9120,9120,premium,4,0.8333333333333334,0.6416666666666667,0.1666666666666666,0.0499999999999999,0.86875,0.2567808859790834,0.4889419375436595,0.6411764705882353,0.0693950888400878,0.0499999999999999,Loyal,0,Loyal High-Value,0
3600,37,female,scarf,accessories,34,kansas,s,peach,spring,4.6,no,express,no,no,4,cash,weekly,7,0,0,1,0.0,organic,6.8,238,1190,1190,low,1,1.0,0.55,0.0,0.1,0.7875,0.0320267550945214,0.320327011341906,0.3205882352941177,0.1304851267718107,0.1,Growth,0,Loyal High-Value,0
3601,67,female,dress,clothing,81,south carolina,xl,olive,spring,2.7,no,free shipping,no,no,25,cash,bi-weekly,6,1,0,0,0.0,organic,3.1153846153846154,486,12636,12636,premium,4,0.8333333333333334,0.4416666666666666,0.1666666666666666,0.25,0.66875,0.3564322761669926,0.4626434535211924,0.6852941176470588,0.0554540289018228,0.25,Loyal,0,Loyal High-Value,0
3602,34,female,t-shirt,clothing,47,north carolina,m,indigo,summer,3.0,no,next day air,no,no,3,paypal,monthly,4,0,0,0,0.0,organic,11.75,188,752,752,low,1,0.5,0.175,0.5,0.4499999999999999,0.41875,0.0196128447127511,0.1737762603553452,0.2470588235294117,0.2312836893591535,0.45,At-Risk,3,Dormant Organic,0
3603,58,female,skirt,clothing,36,wyoming,s,magenta,summer,3.3,no,store pickup,no,no,40,debit card,quarterly,3,1,0,0,0.0,organic,0.8780487804878049,108,4428,4428,high,3,0.3333333333333333,0.2666666666666666,0.6666666666666667,0.4,0.5,0.1237989966839554,0.2125453351138941,0.1294117647058823,0.0098943852285398,0.4000000000000001,At-Risk,3,Dormant Organic,0
3604,45,female,jeans,clothing,51,louisiana,m,gold,spring,2.7,no,free shipping,no,no,5,cash,weekly,7,0,0,0,0.0,organic,8.5,357,2142,2142,medium,2,1.0,0.35,0.0,0.3,0.5875,0.0590085877051271,0.294770652755618,0.4955882352941176,0.1651028149331203,0.3000000000000001,Growth,0,Loyal High-Value,0
3605,63,female,hoodie,clothing,86,louisiana,m,orange,fall,3.3,no,standard,no,no,17,debit card,annually,1,1,0,0,0.0,organic,4.777777777777778,86,1548,1548,low,1,0.0,0.15,1.0,0.5,0.3874999999999999,0.0421732845846441,0.1391724143105078,0.0970588235294117,0.0893059160178345,0.5000000000000001,At-Risk,3,Dormant Organic,0
3606,68,female,jeans,clothing,41,alabama,m,gold,fall,4.3,no,store pickup,no,no,36,bank transfer,every 3 months,2,1,0,1,0.0,organic,1.108108108108108,82,3034,3034,medium,2,0.1666666666666666,0.4083333333333333,0.8333333333333334,0.25,0.6437499999999999,0.0842898846469971,0.2419034204107627,0.0911764705882352,0.0145791629121635,0.25,Growth,3,Dormant Organic,0
3607,41,female,sandals,footwear,90,minnesota,xl,purple,fall,4.8,no,express,no,no,41,venmo,annually,1,1,0,1,0.0,organic,2.142857142857143,90,3780,3780,medium,2,0.0,0.35,1.0,0.3,0.5875,0.1054332114616104,0.2324898593056812,0.1029411764705882,0.0356501155063742,0.3,Growth,3,Dormant Organic,0
3608,50,female,hat,accessories,93,new mexico,l,charcoal,fall,3.3,no,standard,no,no,20,venmo,bi-weekly,6,1,0,0,0.0,organic,4.428571428571429,558,11718,11718,premium,4,0.8333333333333334,0.4416666666666666,0.1666666666666666,0.25,0.66875,0.3304140804353371,0.4747135556033484,0.7911764705882353,0.0821949063114964,0.25,Loyal,0,Loyal High-Value,0
3609,24,female,gloves,accessories,56,tennessee,m,cyan,fall,4.3,no,next day air,no,no,2,cash,every 3 months,2,0,0,1,0.0,organic,18.666666666666668,112,336,336,low,1,0.1666666666666666,0.2583333333333333,0.8333333333333334,0.35,0.50625,0.0078224640761839,0.1789633526227428,0.1352941176470588,0.3721301657017369,0.35,At-Risk,3,Dormant Organic,0
3610,21,female,socks,clothing,39,new mexico,m,cyan,summer,3.0,no,2-day shipping,no,no,31,debit card,monthly,4,1,0,0,0.0,organic,1.21875,156,4992,4992,high,3,0.5,0.3249999999999999,0.5,0.35,0.55625,0.1397840319700705,0.2514244111895247,0.2,0.0168322020363346,0.35,Growth,3,Dormant Organic,0
3611,18,female,jacket,outerwear,86,texas,xl,green,fall,4.8,no,2-day shipping,no,no,23,bank transfer,fortnightly,5,1,0,1,0.0,organic,3.583333333333333,430,10320,10320,premium,4,0.6666666666666666,0.5833333333333334,0.3333333333333333,0.1,0.8125,0.2907915993537964,0.4740319617346131,0.6029411764705882,0.0649830305450189,0.1,Loyal,0,Loyal High-Value,0
3612,63,female,t-shirt,clothing,82,washington,m,silver,spring,2.9,no,standard,no,no,30,credit card,annually,1,1,0,0,0.0,organic,2.6451612903225805,82,2542,2542,medium,2,0.0,0.15,1.0,0.5,0.3874999999999999,0.0703454921633647,0.1478562163748247,0.0911764705882352,0.045878708647016,0.5000000000000001,At-Risk,3,Dormant Organic,0
3613,47,female,sandals,footwear,29,michigan,m,teal,summer,3.6,no,standard,no,no,26,cash,every 3 months,2,1,0,0,0.0,organic,1.0740740740740742,58,1566,1566,low,1,0.1666666666666666,0.2083333333333333,0.8333333333333334,0.45,0.44375,0.0426834452852648,0.1502823431047446,0.0558823529411764,0.0138861161021272,0.45,At-Risk,3,Dormant Organic,0
3614,58,female,hat,accessories,27,minnesota,m,magenta,fall,3.5,no,store pickup,no,no,40,venmo,annually,1,1,0,0,0.0,organic,0.6585365853658537,27,1107,1107,low,1,0.0,0.15,1.0,0.5,0.3874999999999999,0.0296743474194371,0.1174448451262147,0.0102941176470588,0.0054243824530479,0.5000000000000001,At-Risk,3,Dormant Organic,0
3615,46,female,gloves,accessories,25,delaware,l,maroon,spring,4.7,no,2-day shipping,no,no,19,bank transfer,annually,1,1,0,1,0.0,organic,1.25,25,500,500,low,1,0.0,0.35,1.0,0.3,0.5875,0.0124705949040614,0.1808352964517156,0.0073529411764705,0.0174685565981233,0.3,At-Risk,3,Dormant Organic,0
3616,35,female,dress,clothing,31,california,m,gold,winter,4.4,no,free shipping,no,no,4,credit card,monthly,4,0,0,1,0.0,organic,6.2,124,620,620,low,1,0.5,0.375,0.5,0.25,0.61875,0.0158716662415327,0.2236433184786541,0.1529411764705882,0.1182671191854661,0.25,Growth,3,Dormant Organic,0
